# ko<TAB>zh-Hans
사업 규모와 업무 난이도에 따른 기준 보수를 미리 공개합니다. 아래 금액은 부가가치세 별도이며, 실제 계약 시 거래 형태에 따라 협의하여 조정될 수 있습니다.	我们预先公开按业务规模与难度划分的标准报酬。以下金额不含增值税，实际签约时可依交易形态协商调整。
수출 기업이라면 반드시 챙겨야 할 부가세 환급! 복잡한	出口企业务必把握的增值税退税！我们以浅显易懂的方式
절차와 준비 서류를 알기 쉽게 가이드해 드립니다.	为您说明复杂的流程与所需单证。
비슷해 보이지만 다른 중계무역과 중개무역, 그	看似相似实则不同的转口贸易与居间贸易，
차이점과 핵심적인 세무 처리 방안을 정리해 드립니다	我们为您梳理二者的区别与核心税务处理方案
가치 세무회계 최준위 세무사 상담 신청 — 기장대리·신고대리·양도/상속/증여·세무조사 대응까지, 남겨주신 연락처로 영업일 1일 이내에 연락드립니다.	VALUE税务会计崔埈伟税务师咨询申请——从代理记账、代理纳税申报到转让/继承/赠与、税务稽查应对，我们将在1个工作日内按您留下的联系方式与您联系。
가치 세무회계 최준위 세무사 보수 안내 — 기장대리·신고대리·양도/상속/증여·세무자문·조세불복까지 사업 규모별 기준 보수를 투명하게 공개합니다.	VALUE税务会计崔埈伟税务师报酬指南——代理记账、代理纳税申报、转让/继承/赠与、税务顾问、税务争议救济，按业务规模透明公开标准报酬。
세무 관련 궁금한 점을 남겨주시면 최준위 세무사가 직접 확인하고 영업일 1일 이내에 연락드립니다. 상담 자체에는 비용이 발생하지 않습니다.	留下您的税务疑问，崔埈伟税务师将亲自查看并于1个工作日内与您联系。咨询本身不收取费用。
건설업 세무 — 기성고 수익인식, 현장 노무비 증빙, 건설업 등록기준 재무비율 관리까지. 가산디지털단지 가치 세무회계 최준위 세무사.	建设业税务——完工进度（履约进度）收入确认、工地劳务费凭证、建设业登记标准财务比率管理。加山数码园区VALUE税务会计崔埈伟税务师。
음식점·외식업 세무 — 의제매입세액공제, 배달앱 매출·수수료 처리, POS 매출 대사, 인건비 관리. 가치 세무회계 최준위 세무사.	餐饮业税务——拟制进项税额扣除、外卖平台销售与手续费处理、POS销售核对、人工费管理。VALUE税务会计崔埈伟税务师。
수출입 세무 — 영세율 적용, 부가세 조기환급, 외국환거래 신고, 중계무역 과세 판단. 가산디지털단지 가치 세무회계 최준위 세무사.	进出口税务——零税率适用、增值税提前退税、外汇交易申报、转口贸易征税判断。加山数码园区VALUE税务会计崔埈伟税务师。
각 산업 분야의 특성을 정확히 이해하고 분석하여 최적화된 절세 혜택과	我们准确理解并分析各行业特性，提供最优化的节税效益与
체계적인 회계 관리를 제공합니다.	系统化的会计管理。
전문지식과 신뢰를 바탕으로 고객님의 소중한 자산을 지키고, 사업 성장에만 집중하실 수 있도록 최상의 세무 환경을 조성해 드립니다.	我们以专业知识与信赖为基础守护您的宝贵资产，营造最佳税务环境，让您专注于事业成长。
도소매·유통업 세무 — 오픈마켓 채널별 매출 관리, PG 정산 대사, 재고자산, 유통업 세액공제. 가치 세무회계 최준위 세무사.	批发零售与流通业税务——开放平台分渠道销售管理、支付结算核对、存货资产、流通业税额抵扣。VALUE税务会计崔埈伟税务师。
공사 진행률에 따른 손익, 현장 노무비 증빙, 면허 유지 재무요건까지. 건설업은 일반 업종과 세무 처리 방식 자체가 다릅니다.	从按完工进度的损益、工地劳务费凭证，到维持资质的财务要件。建设业的税务处理方式本身就与一般行业不同。
© 2024 가치 세무회계. All rights reserved. 사업자등록번호: 662-45-01114 | 대표: 최준위	© 2024 VALUE税务会计. All rights reserved. 营业执照号码：662-45-01114 | 代表：崔埈伟
개인정보 수집·이용에 동의합니다. 수집한 이름·연락처·이메일은 상담 답변 목적으로만 이용하며, 답변 완료 후 파기합니다.	本人同意收集与使用个人信息。所收集的姓名、联系方式与电子邮箱仅用于答复咨询，答复完成后即予销毁。
영세율과 부가세 환급, 외국환거래 신고, 무역 형태별 과세 판단. 수출입 실무를 아는 세무사가 처음부터 함께해야 합니다.	零税率与增值税退税、外汇交易申报、按贸易形态的征税判断。必须由熟悉进出口实务的税务师从一开始就参与。
여러 판매 채널의 매출을 하나로 맞추고, 재고와 정산을 투명하게. 온라인 유통업은 데이터 관리가 곧 세무 관리입니다.	将多个销售渠道的收入统一对齐，让存货与结算透明可见。线上流通业中，数据管理即是税务管理。
기성고 수익인식, 하도급 노무비 적격증빙, 면허 유지 재무비율 관리까지 건설업 특유의 리스크를 선제적으로 대응합니다.	从完工进度（履约进度）收入确认、分包劳务费合格证明文件，到维持资质的财务比率管理，我们对建设业特有的风险主动应对。
제조업 세무 — 원가 계산, 연구인력개발비 세액공제, 기업부설연구소, 통합투자세액공제. 가치 세무회계 최준위 세무사.	制造业税务——成本核算、研究及人力开发费税额抵免、企业附属研究所、综合投资税额抵免。VALUE税务会计崔埈伟税务师。
학원업 세무 — 교습비 면세 구분, 강사료 원천징수, 사업장현황신고, 수입금액 검토. 가치 세무회계 최준위 세무사.	补习班税务——学费免税划分、讲师酬金代扣代缴、营业场所现状申报、收入金额审查。VALUE税务会计崔埈伟税务师。
재고와 원가 계산의 정확성, R&D 세액공제, 설비 투자 공제. 제조업은 챙기면 돌려받는 세금이 많은 업종입니다.	存货与成本核算的准确性、研发税额抵免、设备投资抵免。制造业是只要用心就能拿回不少税款的行业。
가치 세무회계 최준위 세무사. 수출업, 도소매업, 제조업, 건설업에 대하여 업종별 최적의 절세방안을 제공합니다.	VALUE税务会计崔埈伟税务师。为出口业、批发零售业、制造业、建设业提供分行业的最优节税方案。
의제매입세액공제부터 배달앱 정산, POS 매출 대사까지. 외식업은 매입 증빙과 매출 관리에서 세금이 갈립니다.	从拟制进项税额扣除到外卖平台结算、POS销售核对。餐饮业的税负，取决于采购凭证与销售管理。
양식 작성이 번거로우시면 전화나 카카오톡으로 바로 문의하셔도 됩니다. 사업자등록 전 단계의 상담도 환영합니다.	亦可以电话或KakaoTalk代替表格提出咨询。办理营业执照之前的咨询同样欢迎。
토지보상공고, 수용 보상 양도소득세 절세 전략	土地补偿公告与征收补偿转让所得税节税策略
번거로운 양식 작성 없이 카카오톡으로 바로 상담을	亦可通过KakaoTalk直接咨询，
시작하세요.	无需填写表格。
현장별 수익·원가를 분리 집계해 기성 청구액과 세무 손익이 어긋나지 않도록 처음부터 구조를 잡아드립니다.	我们按工地分别归集收入与成本，从一开始就搭建结构，使进度请款额与税务损益不致错位。
수강료는 면세, 교재는 과세. 항목 구분부터 강사료 원천세, 수입금액 신고까지 학원업 세무를 정확하게.	学费免税、教材应税。从项目划分到讲师酬金代扣税、收入金额申报，精准处理补习班税务。
프리미엄 세무서비스 제공. 업종별 최적의 절세 솔루션을 제시하며 사업의 시작부터 성장까지 함께합니다.	提供高端税务服务。我们提出分行业的最优节税方案，从创业到成长始终相伴。
※ 매출 규모 및 소득 종류에 따라 구간 내에서 산정됩니다. 기장대리 거래처는 조정료에 포함됩니다.	※ 依销售规模与所得种类在区间内核定。代理记账客户已包含在税务调整服务费之中。
플랫폼별 정산 데이터를 하나로 모아 신고 매출과 실제 입금액의 차이를 설명 가능하게 정리합니다.	我们将各平台的结算数据汇集一处，整理成能够解释申报销售额与实际入账金额差异的形式。
배달앱 정산서와 POS·카드 매출을 맞춰 매출 누락 없이, 수수료는 비용으로 정확히 반영합니다.	我们将外卖平台结算单与POS、刷卡销售相对应，杜绝销售额遗漏，手续费则准确反映为费用。
다양한 업종과 규모의 고객을 자문해 온 경험이, 대표님 사업에 가장 현실적인 해답을 만듭니다.	为各行业、各规模客户提供顾问服务的经验，将为贵公司带来最切合实际的答案。
연구소 인정 요건, 인건비 집계, 설비 투자 시점을 맞춰 세액공제를 놓치지 않도록 관리합니다.	我们对齐研究所认定要件、人工费归集与设备投资时点，管理各项税额抵免不致错失。
중계무역·위탁가공·제3자 지급 등 거래 구조별로 과세 여부와 신고 의무를 사전에 정리합니다.	针对转口贸易、委托加工、第三方支付等各类交易架构，事先厘清是否课税与申报义务。
재고 흐름과 원가 배분 기준을 점검해 매출원가·재고자산이 과대/과소 계상되지 않도록 합니다.	我们检查存货流转与成本分摊标准，避免销售成本与存货资产高估或低估。
건설·수출입·제조·도소매·학원·외식 등 업종별로 특화된 절세 전략과 회계 관리를 제공합니다.	我们按建设、进出口、制造、批发零售、教育、餐饮等行业，提供专门化的节税策略与会计管理。
기장료는 월 단위로 청구되며, 그 외 업무는 착수금·중도금·잔금으로 구분하여 청구됩니다.	记账费按月收取，其他业务则分为预付款、中期款与尾款收取。
세무 관련 궁금한 점을 남겨주시면 최준위 세무사가 영업일 1일 이내에 직접 연락드립니다.	留下您的税务疑问，崔埈伟税务师将于1个工作日内亲自与您联系。
매입세액 규모와 자금 흐름에 맞춰 월별/조기 환급 여부를 판단해 현금흐름을 개선합니다.	我们依进项税额规模与资金流向判断是否按月或提前退税，改善现金流。
인보이스·선하증권·수출신고필증을 신고 단위로 정리해 환급 지연과 소명 부담을 줄입니다.	我们按申报单位整理发票、提单与出口报关单，减少退税延迟与说明及举证负担。
아르바이트 신고와 초기 투자비 상각을 관리해 개업 초기 세부담을 안정적으로 분산합니다.	我们管理兼职人员申报与初期投资摊销，稳妥分散开业初期的税负。
일용직 지급명세서·원천세·4대보험을 현장 일정에 맞춰 관리해 사후 추징을 예방합니다.	我们按工地日程管理日雇劳动者收入支付明细表、代扣税与韩国四大社会保险，预防事后追征。
기장대리·신고대리·양도/상속/증여·세무자문·조세불복 기준 보수를 투명하게 공개합니다.	代理记账、代理纳税申报、转让/继承/赠与、税务顾问、税务争议救济的标准报酬，透明公开。
부가세 환급 절차 및 필요서류	增值税退税流程与所需单证
결산 전에 실질자본·자본금 요건을 시뮬레이션해 면허 유지 리스크를 미리 제거합니다.	我们在决算前模拟实质资本与资本金要件，提前消除资质维持风险。
보조금 수령과 설비 취득의 세무 처리를 연계해 일시적인 세부담 급증을 방지합니다.	我们将补助金取得与设备购置的税务处理相衔接，防止税负一时激增。
재고 실사와 반품/쿠폰 처리를 표준화해 부가세·소득세 신고의 신뢰도를 높입니다.	我们将存货盘点与退货、优惠券处理标准化，提高增值税与所得税申报的可信度。
면세 농수산물 매입 증빙을 빠짐없이 모아 공제 한도까지 부가세 부담을 줄입니다.	我们不遗漏地收集免税农水产品采购凭证，将增值税负担降至抵扣上限。
사업장현황신고 전에 현금·카드·계좌 수입을 대사해 소명 리스크를 낮춥니다.	在营业场所现状申报前核对现金、刷卡与账户收入，降低说明及举证风险。
&copy; 2024 가치 세무회계. All rights reserved.	&copy; 2024 VALUE税务会计. All rights reserved.
수강료·교재비·특강 등 항목별로 면세/과세를 정리해 신고 오류를 막습니다.	我们按学费、教材费、特别讲座等项目厘清免税与应税，杜绝申报错误。
번거로운 양식 없이 카카오톡으로 최준위 세무사와 바로 상담할 수 있습니다.	无需填写表格，即可通过KakaoTalk直接与崔埈伟税务师咨询。
강사별 지급 내역과 원천징수, 지급명세서 제출을 일정에 맞춰 처리합니다.	我们按日程处理各讲师的支付明细、代扣代缴与收入支付明细表提交。
거래 건수, 업종 특성, 자료 상태에 따라 협의하여 조정될 수 있습니다.	可依交易笔数、行业特性与资料状况协商调整。
업종에 맞는 매입세액·세액공제를 빠짐없이 반영해 실효세율을 낮춥니다.	我们不遗漏地反映与行业相符的进项税额与税额抵免，降低实际税率。
을 적용합니다. 법인세 조정료는 결산·신고 시 연 1회 청구됩니다.	。法人税税务调整服务费于决算与申报时每年收取一次。
업종, 세무 항목을 검색해 보세요 (예: 건설업, 부가세, 보수)	按行业或税务项目检索 — 建设业、增值税、报酬
※ 비상장주식 평가가 필요한 경우 평가 보수는 별도로 산정됩니다.	※ 如需非上市股权评估，评估报酬另行核定。
상담 신청이 접수되었습니다. 영업일 1일 이내에 연락드리겠습니다.	咨询申请已受理。我们将在1个工作日内与您联系。
사업 규모와 거래 형태를 알려주시면 맞춤 보수를 안내해 드립니다.	请告知业务规模与交易形态，本所将提供相应的报酬方案。
가치 세무회계 · VALUE Tax &amp; Accounting	VALUE税务会计
대표님의 가치를 최우선으로 하는	以您的价值为先的
맞춤형 세무 솔루션 가치 세무회계	定制税务方案 VALUE税务会计
을 적용합니다. 조정료는 종합소득세 신고 시 연 1회 청구됩니다.	。税务调整服务费于综合所得税申报时每年收取一次。
서울특별시 금천구 가산디지털2로 135 가산어반워크 1동 302호	首尔特别市衿川区加山数码2路135号 加山Urban Work 1栋302室
※ 회계감사, 세무진단, 세무조사 대응 등은 별도 협의합니다.	※ 会计审计、税务诊断、税务稽查应对等另行协商。
수입할 때 세관에 내는 부가가치세도 부담을 줄일 수 있나요?	进口时向海关缴纳的增值税可否减轻负担？
기계장치를 구입했는데 한 번에 비용으로 처리할 수 있나요?	购置机器设备后，可否一次性计入费用？
결제는 계좌이체로 진행되며, 세금계산서를 발행해 드립니다.	付款以银行转账方式进行，我们会开具税务发票。
대표: 최준위 · 사업자등록번호 662-45-01114 ·	代表：崔埈伟 · 营业执照号码 662-45-01114 ·
면세로 구입한 농수산물에 대해서도 공제를 받을 수 있나요?	免税采购的农水产品可否适用扣除？
가치 세무회계 | 최준위 세무사 · 가산디지털단지 세무회계	VALUE税务会计 | 崔埈伟税务师 · 加山数码园区税务会计
수출 대금이 들어오기 전에 매입세액을 돌려받을 수 있나요?	在出口货款到账之前，可否先行取得进项税额退税？
영세율 적용, 부가세 조기환급, 외국환 거래·관세 이슈까지	零税率适用、增值税提前退税、外汇交易与关税问题
외주가공비 처리에서 자주 문제가 되는 부분은 무엇인가요?	外包加工费的处理中常见何种问题？
건설업 면허 유지에 필요한 실질자본금은 언제 판단하나요?	维持建设业资质所需的实质资本于何时判断？
하도급 대금을 지급했는데 세금계산서를 받지 못했습니다.	已支付分包款，但未取得税务发票。
업종과 사업 형태, 궁금하신 점을 자유롭게 적어주세요.	请填写您所属行业、经营形态及欲咨询的事项。
매입세액을 공제받지 못하는 지출에는 어떤 것이 있나요?	哪些支出不得抵扣进项税额？
기성금을 받았는데 세금계산서는 언제 발행해야 하나요?	收取进度款后，税务发票应于何时开具？
인테리어 비용은 한 번에 비용으로 처리할 수 있나요?	装修费用可否一次性计入费用？
세무 보수 안내 | 가치 세무회계 · 최준위 세무사	报酬指南 | VALUE税务会计 · 崔埈伟税务师
수출입 실무에 정통한 대표 세무사가 직접 챙깁니다.	由精通进出口实务的主理税务师亲自负责。
남겨주신 연락처로 영업일 1일 이내에 연락드립니다.	我们将在1个工作日内按您留下的联系方式与您联系。
환급이 실현된 금액에 대해서만 보수를 청구합니다.	仅就实际取得退税的金额收取报酬。
수출입업 세무 | 가치 세무회계 · 최준위 세무사	进出口业税务 | VALUE税务会计 · 崔埈伟税务师
기장대리 거래처의 구두 상담은 무료로 제공됩니다.	代理记账客户的口头咨询免费提供。
재고가 장부와 맞지 않으면 세무상 문제가 되나요?	存货与账簿不符是否构成税务风险？
현장 일용직 노무비는 어떤 서류를 갖춰야 하나요?	工地日雇劳动者的劳务费须备妥何种单证？
음식점업 세무 | 가치 세무회계 · 최준위 세무사	餐饮业税务 | VALUE税务会计 · 崔埈伟税务师
건설업도 중소기업 특별세액감면을 받을 수 있나요?	建设业可否适用中小企业特别税额减免？
제조업도 중소기업 특별세액감면을 받을 수 있나요?	制造业可否适用中小企业特别税额减免？
도소매업 세무 | 가치 세무회계 · 최준위 세무사	批发零售业税务 | VALUE税务会计 · 崔埈伟税务师
제조업 세무 | 가치 세무회계 · 최준위 세무사	制造业税务 | VALUE税务会计 · 崔埈伟税务师
건설업 세무 | 가치 세무회계 · 최준위 세무사	建设业税务 | VALUE税务会计 · 崔埈伟税务师
서울특별시 금천구 가산디지털2로 135 302호	首尔特别市衿川区加山数码2路135号 302室
학원업 세무 | 가치 세무회계 · 최준위 세무사	补习班税务 | VALUE税务会计 · 崔埈伟税务师
상담 신청 | 가치 세무회계 · 최준위 세무사	咨询申请 | VALUE税务会计 · 崔埈伟税务师
간이과세와 일반과세 중 어느 쪽이 유리한가요?	简易课税与一般课税，何者更为有利？
"가치 있는 선택이 귀사의 성공을 만듭니다."	“有价值的选择，成就贵公司的成功。”
강사에게 지급하는 강사료는 어떻게 신고하나요?	支付给讲师的酬金应如何申报？
외화로 받은 매출은 어떤 환율로 환산하나요?	以外币收取的销售额应按何种汇率折算？
학원 차량 운행 비용은 경비로 인정되나요?	补习班车辆运行费用可否认定为费用？
정직한 세무 파트너, 최준위 세무사입니다.	崔埈伟税务师 — 诚实的税务伙伴
온라인 오픈마켓 매출은 어떻게 신고하나요?	线上开放平台销售额应如何申报？
서울 금천구 가산디지털2로 135 302호	首尔衿川区加山数码2路135号 302室
수출하면 부가가치세를 전혀 내지 않나요?	出口是否完全无需缴纳增值税？
재고자산 평가방법은 꼭 신고해야 하나요?	存货计价方法是否必须申报？
연구개발비도 세액공제를 받을 수 있나요?	研究开发费用可否适用税额抵免？
추가 보수 (해당 시 월 기장료에 가산)	附加报酬（适用时加计于月记账费）
수출 매출은 어느 시점에 잡아야 하나요?	出口销售额应于何时确认？
사업장현황신고를 놓치면 어떻게 되나요?	遗漏营业场所现状申报将产生何种后果？
배달앱 매출은 어떻게 신고해야 하나요?	外卖平台销售额应如何申报？
아르바이트 인건비는 어떻게 처리하나요?	兼职人员人工费应如何处理？
학원 교습비에도 부가가치세가 붙나요?	补习班学费是否应课征增值税？
신용카드 매출에도 세액공제가 있나요?	信用卡销售是否适用税额扣除？
음식점업 세무, 지금 바로 상담하세요	餐饮业税务咨询
도소매업 세무, 지금 바로 상담하세요	批发零售业税务咨询
수출입업 세무, 지금 바로 상담하세요	进出口业税务咨询
현금영수증은 반드시 발행해야 하나요?	现金收据是否必须开具？
학원업 세무, 지금 바로 상담하세요	补习班税务咨询
보수가 궁금하시면 편하게 물어보세요	报酬事宜，欢迎垂询
건설업 세무, 지금 바로 상담하세요	建设业税务咨询
수출 부가세 환급 절차 및 필요서류	出口增值税退税流程与所需单证
제조업 세무, 지금 바로 상담하세요	制造业税务咨询
교재비나 부교재 판매도 면세인가요?	教材及辅助教材的销售是否亦属免税？
가치 세무회계 위치 (네이버 지도)	VALUE税务会计位置（Naver地图）
가산디지털단지 세무회계. 최준위 세무사. 수출업·도소매업·제조업·건설업 업종별 최적의 절세방안 제공.	加山数码园区税务会计。崔埈伟税务师。为出口业、批发零售业、制造业、建设业提供分行业的最优节税方案。
전송에 실패했습니다. 잠시 후 다시 시도하시거나 카카오톡으로 문의해 주세요.	发送失败。请稍后重试，或通过KakaoTalk与我们联系。
네트워크 오류로 전송하지 못했습니다. 카카오톡으로 문의해 주세요.	因网络错误未能发送。请通过KakaoTalk与我们联系。
기장대리 · 신고대리 · 양도 상속 증여 · 조세불복 기준 보수	代理记账 · 代理纳税申报 · 转让继承赠与 · 税务争议救济标准报酬
재고 평가와 원가 · 연구인력개발비 세액공제 · 설비 투자 공제	存货计价与成本 · 研究及人力开发费税额抵免 · 设备投资抵免
기성고 수익인식 · 현장 노무비 증빙 · 건설업 등록기준 유지	完工进度（履约进度）收入确认 · 工地劳务费凭证 · 建设业登记标准维持
서울 금천구 가산디지털2로 135 가산어반워크 1동 302호	首尔衿川区加山数码2路135号 加山Urban Work 1栋302室
영세율 적용 요건 · 부가세 조기환급 · 외국환거래법 신고	零税率适用要件 · 增值税提前退税 · 外汇交易法申报
교습비 면세 구분 · 강사료 원천징수 · 사업장현황신고	学费免税划分 · 讲师酬金代扣代缴 · 营业场所现状申报
의제매입세액공제 · 배달앱 매출 · 현금영수증 의무발행	拟制进项税额扣除 · 外卖平台销售 · 现金收据强制开具
상담 신청서 작성 · 전화 · 이메일 · 카카오톡 문의	填写咨询申请表 · 电话 · 邮件 · KakaoTalk咨询
채널별 매출 집계 · 정산 내역 대사 · 재고자산 관리	分渠道销售归集 · 结算明细核对 · 存货资产管理
가산디지털2로 135, 가산어반워크 1동 302호	加山数码2路135号，加山Urban Work 1栋302室
업종별 맞춤 세무 솔루션 여섯 가지	六项分行业定制税务方案
[vtax.kr] 상담 신청 - 	[vtax.kr] 咨询申请 -
최준위 세무사 학력과 경력 소개	崔埈伟税务师的学历与经历介绍
가치 세무회계 홈페이지	VALUE税务会计官网
전송 중...	发送中...
메뉴 닫기	关闭菜单
최준위 세무사	崔埈伟税务师
서울특별시	首尔特别市
금천구	衿川区
최준위	崔埈伟
세무사	税务师
재생	播放
중계무역과 중개무역의 차이와 세금	转口贸易与居间贸易的区别与税务
연 매출액과 자산총액 중 큰 금액	年销售额与资产总额中的较大者
5,000만원 + 초과분의 10%	5,000万韩元 + 超出部分的10%
2,000만원 + 초과분의 15%	2,000万韩元 + 超出部分的15%
2,040,000원 + 20억 초과분의 0.035%	2,040,000韩元 + 超过20亿部分的0.035%
1,940,000원 + 20억 초과분의 0.035%	1,940,000韩元 + 超过20亿部分的0.035%
2,990,000원 + 30억 초과분의 0.03%	2,990,000韩元 + 超过30亿部分的0.03%
1,440,000원 + 10억 초과분의 0.06%	1,440,000韩元 + 超过10亿部分的0.06%
1,340,000원 + 10억 초과분의 0.06%	1,340,000韩元 + 超过10亿部分的0.06%
400,000원 + 1억 초과분의 0.15%	400,000韩元 + 超过1亿部分的0.15%
940,000원 + 5억 초과분의 0.10%	940,000韩元 + 超过5亿部分的0.10%
700,000원 + 3억 초과분의 0.12%	700,000韩元 + 超过3亿部分的0.12%
840,000원 + 5억 초과분의 0.10%	840,000韩元 + 超过5亿部分的0.10%
300,000원 + 1억 초과분의 0.15%	300,000韩元 + 超过1亿部分的0.15%
600,000원 + 3억 초과분의 0.12%	600,000韩元 + 超过3亿部分的0.12%
500,000 ~ 800,000원	500,000～800,000韩元
170,000 ~ 300,000원	170,000～300,000韩元
가치 세무회계 | 최준위 세무사	VALUE税务会计 | 崔埈伟税务师
수출입업 세무 자주 묻는 질문	进出口业税务常见问题
도소매업 세무 자주 묻는 질문	批发零售业税务常见问题
음식점업 세무 자주 묻는 질문	餐饮业税务常见问题
현장 단위 원가관리 체계 설계	以工地为单位的成本管理体系设计
세무법인 다승 여의도지점 근무	曾任职于多胜税务法人汝矣岛分所
카카오톡으로 빠르고 간편하게!	通过KakaoTalk便捷咨询
등록기준 재무비율 사전 점검	登记标准财务比率事前检查
지금 바로 상담을 시작하세요	申请咨询
건설업 세무 자주 묻는 질문	建设业税务常见问题
플랫폼 매출·무실적 카드 등	平台销售、无业绩卡等
제조업 세무 자주 묻는 질문	制造业税务常见问题
가치 세무회계 최준위 세무사	VALUE税务会计 崔埈伟税务师
학원업 세무 자주 묻는 질문	补习班税务常见问题
추계신고 (단순·기준경비율)	推定申报（简易费用率／标准费用率）
정확한 견적이 필요하신가요?	如需准确报价
가치 세무회계 대표 세무사	VALUE税务会计 主理税务师
가산어반워크 1동 302호	加山Urban Work 1栋302室
사업·기타소득 원천세 신고	经营及其他所得代扣税申报
가산디지털단지 오피스 전경	加山数码园区办公楼外观
1·7호선 가산디지털단지역	1·7号线 加山数码园区站
더 많은 인사이트 확인하기	查看全部洞察
3,000,000원 + α	3,000,000韩元 + α
다른 업종도 확인해 보세요	其他业务领域
구두 상담 (30분 기준)	口头咨询（每30分钟）
양식으로 상담 신청하기 →	提交咨询申请 →
세무 전략도 달라야 합니다	税务策略亦应随之不同
수출입업 주요 세무 이슈	进出口业主要税务问题
음식점업 주요 세무 이슈	餐饮业主要税务问题
가치 세무회계 건물 전경	VALUE税务会计所在建筑外观
기성고(진행률) 수익인식	完工进度（履约进度）收入确认
경희대학교 경제학과 졸업	庆熙大学经济学系毕业
서면 상담 (검토의견서)	书面咨询（审查意见书）
도소매업 주요 세무 이슈	批发零售业主要税务问题
궁금한 점이 있으신가요?	如有疑问
법인전환·절세 컨설팅 등	法人转换与节税咨询等
업종별 맞춤 세무 솔루션	分行业定制税务方案
연구·인력개발비 세액공제	研究及人力开发费税额抵免
외국환·무역 형태별 검토	按外汇与贸易形态审查
8번 출구에서 도보 5분	8号出口步行5分钟
영세율·환급 자료 표준화	零税率与退税资料标准化
배달·POS 매출 대사	外卖与POS销售核对
업종별 맞춤 세무 자문	分行业定制税务顾问
그 외 세무 현안 상담	其他税务现行问题咨询
학원업 주요 세무 이슈	补习班主要税务问题
건설업 주요 세무 이슈	建设业主要税务问题
검색 결과가 없습니다.	未找到相关结果。
현장을 아는 세무사에게	委托了解现场的税务师
노무비 증빙·신고 정비	劳务费凭证与申报整顿
제조업 주요 세무 이슈	制造业主要税务问题
지원금·설비 회계 처리	补助金与设备会计处理
가치 세무회계 인사이트	VALUE税务会计洞察
R&D·투자 공제 설계	研发与投资抵免设计
조세불복 (성공보수제)	税务争议救济（成功报酬制）
직접 연락도 가능합니다	直接联系方式
채널 통합 매출 관리	渠道整合销售管理
유통업 관련 세액공제	流通业相关税额抵扣
30억 ~ 50억 원	30亿～50亿韩元
보수 (신고 1회당)	报酬（每次申报）
조기환급 스케줄 설계	提前退税日程设计
창업·사업자등록 상담	创业与营业执照登记咨询
20억 ~ 30억 원	20亿～30亿韩元
10억 ~ 30억 원	10亿～30亿韩元
30억 ~ 40억 원	30亿～40亿韩元
카카오톡으로 상담하기	通过KakaoTalk咨询
40억 ~ 50억 원	40亿～50亿韩元
가치 세무회계의 대응	VALUE税务会计的应对
면세·과세 매출 구분	免税与应税销售划分
10억 ~ 20억 원	10亿～20亿韩元
건설업 등록기준 유지	建设业登记标准维持
가치 세무회계 소개	关于VALUE税务会计
함께 쌓아온 노하우	共同积累的专业经验
가치 세무회계 로고	VALUE税务会计标志
가 함께하겠습니다.	将与您同行。
배달앱 매출·수수료	外卖平台销售与手续费
하도급·자재비 처리	分包与材料费处理
든든한 사업 파트너	可靠的事业伙伴
최우선으로 생각하는	视为首要的
개인사업자 기장대리	个体经营者代理记账
년차 (2021~)	年（自2021年起）
수출 컨테이너 항만	出口集装箱码头
카톡으로 상담 신청	通过KakaoTalk申请咨询
종합소득세 신고대리	综合所得税代理纳税申报
재고·매출차감 정비	存货与销售扣减整顿
카톡으로 견적 문의	通过KakaoTalk询价
의제매입세액 최적화	拟制进项税额最优化
수출 기업의 세금은	出口企业的税务
부가가치세 신고대리	增值税代理纳税申报
월 +30,000원	每月 +30,000韩元
급여·4대보험 관리	工资与韩国四大社会保险管理
월 +20,000원	每月 +20,000韩元
오시는 길 보기 →	查看交通路线 →
법인사업자 기장대리	法人经营者代理记账
인건비·투자비 정리	人工费与投资费整理
1,000,000원	1,000,000韩元
조정료 (연 1회)	税务调整服务费（每年一次）
강사료 원천세 관리	讲师酬金代扣税管理
수백 곳의 사업장과	与数百家企业
수입금액 사전 검토	收入金额事前审查
2,000,000원	2,000,000韩元
5억 ~ 10억 원	5亿～10亿韩元
기본 (5면 이내)	基本（5页以内）
보수 안내 참고사항	报酬说明注意事项
상기 보수는 모두	上述报酬均以
외국환거래법 신고	外汇交易法申报
영세율 적용 요건	零税率适用要件
POS 매출 대사	POS销售核对
가치 세무회계 홈	VALUE税务会计首页
채널별 매출 집계	分渠道销售归集
재고 평가와 원가	存货计价与成本
정부 지원금 처리	政府补助金处理
| 최준위 세무사	| 崔埈伟税务师
무역 형태별 과세	按贸易形态征税
업종별 맞춤 대응	分行业定制应对
1억 ~ 3억 원	1亿～3亿韩元
초기 투자비 처리	初期投资费处理
현장별 원가 배분	按工地分摊成本
3억 ~ 5억 원	3亿～5亿韩元
업종별 세무 전문	分行业税务专长
수출입 세무 전문	进出口税务专长
현장 노무비 증빙	工地劳务费凭证
건설업 세무 전문	建设业税务专长
대표님들의 가치를	将各位代表的价值
업종별 세무 상담	分行业税务咨询
관세 환급 연계	关税退税衔接
강사료 원천징수	讲师酬金代扣代缴
부가가치세 별도	增值税另计
120,000원	120,000韩元
복식부기 의무자	负有复式记账义务者
간편장부 대상자	简易账簿适用对象
학원 특유 비용	补习班特有费用
300,000원	300,000韩元
